channel_level_commission_id,product_id,admin_id,commission,hotel_prepaid_commission_percentage,is_hotel_prepaid_commission_percentage,commission_on_sale_price,hgs_prepaid_commission_percentage,ticket_net_price,museum_net_commission,merchant_net_commission,hotel_commission_net_price,hgs_commission_net_price,resale_currency_level,currency
186432	13829	686	25	100.00	0	0	0.00	92.00	29.30	0.00	23.00	0.00	1	GBP
186433	13829	686	25	100.00	0	0	0.00	89.00	27.05	0.00	22.25	0.00	1	GBP
186553	13850	686	28	100.00	0	0	0.00	64.00	47.00	0.00	16.00	0.00	1	GBP
186554	13850	686	28	100.00	0	0	0.00	251.00	187.25	0.00	62.75	0.00	1	GBP
186555	13850	686	28	100.00	0	0	0.00	69.00	50.75	0.00	17.25	0.00	1	GBP
186556	13850	686	28	100.00	0	0	0.00	59.00	43.25	0.00	14.75	0.00	1	GBP
186557	13850	686	28	100.00	0	0	0.00	64.00	47.00	0.00	16.00	0.00	1	GBP
186558	13850	686	28	100.00	0	0	0.00	64.00	47.00	0.00	16.00	0.00	1	GBP
186559	13850	686	28	100.00	0	0	0.00	251.00	187.25	0.00	62.75	0.00	1	GBP
186720	13928	686	28	100.00	0	0	0.00	109.00	32.68	0.00	30.52	0.00	1	GBP
186721	13928	686	28	100.00	0	0	0.00	99.00	41.68	0.00	27.72	0.00	1	GBP
186722	13928	686	28	100.00	0	0	0.00	104.00	29.08	0.00	29.12	0.00	1	GBP
186723	13928	686	28	100.00	0	0	0.00	104.00	29.08	0.00	29.12	0.00	1	GBP
186724	13928	686	28	100.00	0	0	0.00	406.00	246.52	0.00	113.68	0.00	1	GBP
186725	13928	686	28	100.00	0	0	0.00	114.00	52.03	0.00	31.92	0.00	1	GBP
186726	13928	686	28	100.00	0	0	0.00	99.00	46.63	0.00	27.72	0.00	1	GBP
186727	13928	686	28	100.00	0	0	0.00	109.00	48.43	0.00	30.52	0.00	1	GBP
186728	13928	686	28	100.00	0	0	0.00	109.00	48.43	0.00	30.52	0.00	1	GBP
186729	13928	686	28	100.00	0	0	0.00	416.00	269.47	0.00	116.48	0.00	1	GBP
186702	13931	686	28	100.00	0	0	0.00	96.00	35.32	0.00	26.88	0.00	1	GBP
186703	13931	686	28	100.00	0	0	0.00	86.00	40.22	0.00	24.08	0.00	1	GBP
186704	13931	686	28	100.00	0	0	0.00	91.00	31.72	0.00	25.48	0.00	1	GBP
186705	13931	686	28	100.00	0	0	0.00	91.00	31.72	0.00	25.48	0.00	1	GBP
186706	13931	686	28	100.00	0	0	0.00	354.00	221.08	0.00	99.12	0.00	1	GBP
186707	13931	686	28	100.00	0	0	0.00	99.00	53.23	0.00	27.72	0.00	1	GBP
186708	13931	686	28	100.00	0	0	0.00	89.00	51.43	0.00	24.92	0.00	1	GBP
186709	13931	686	28	100.00	0	0	0.00	94.00	49.63	0.00	26.32	0.00	1	GBP
186710	13931	686	28	100.00	0	0	0.00	94.00	49.63	0.00	26.32	0.00	1	GBP
186711	13931	686	28	100.00	0	0	0.00	366.00	245.47	0.00	102.48	0.00	1	GBP
186567	13880	686	28	0.00	0	0	100.00	69.00	48.95	0.00	0.00	17.25	1	GBP
186568	13880	686	28	0.00	0	0	100.00	59.00	41.45	0.00	0.00	14.75	1	GBP
186569	13880	686	28	0.00	0	0	100.00	64.00	45.20	0.00	0.00	16.00	1	GBP
186570	13880	686	28	0.00	0	0	100.00	64.00	45.20	0.00	0.00	16.00	1	GBP
186571	13880	686	28	0.00	0	0	100.00	251.00	185.45	0.00	0.00	62.75	1	GBP
185684	13985	686	20	100.00	0	0	0.00	25.00	19.00	0.00	5.00	0.00	1	GBP
185684	13985	686	20	100.00	0	0	0.00	25.00	19.00	0.00	5.00	0.00	1	GBP
185685	13985	686	20	100.00	0	0	0.00	15.00	11.00	0.00	3.00	0.00	1	GBP
185685	13985	686	20	100.00	0	0	0.00	15.00	11.00	0.00	3.00	0.00	1	GBP
185686	13985	686	20	100.00	0	0	0.00	26.00	20.35	0.00	4.65	0.00	1	GBP
185686	13985	686	20	100.00	0	0	0.00	26.00	20.35	0.00	4.65	0.00	1	GBP
185687	13985	686	20	100.00	0	0	0.00	16.00	11.80	0.00	3.20	0.00	1	GBP
185687	13985	686	20	100.00	0	0	0.00	16.00	11.80	0.00	3.20	0.00	1	GBP
185723	13991	686	20	100.00	0	0	0.00	49.00	8.29	0.00	9.80	0.00	1	GBP
185724	13991	686	20	100.00	0	0	0.00	32.00	3.84	0.00	6.40	0.00	1	GBP
185725	13991	686	20	100.00	0	0	0.00	162.00	98.69	0.00	32.40	0.00	1	GBP
185726	13991	686	20	100.00	0	0	0.00	49.00	8.29	0.00	9.80	0.00	1	GBP
185727	13991	686	20	100.00	0	0	0.00	32.00	3.84	0.00	6.40	0.00	1	GBP
185728	13991	686	20	100.00	0	0	0.00	152.00	90.69	0.00	30.40	0.00	1	GBP
186495	13832	686	23	100.00	0	0	0.00	27.00	16.64	0.00	7.56	0.00	1	GBP
186496	13832	686	23	100.00	0	0	0.00	22.00	13.04	0.00	6.16	0.00	1	GBP
186497	13832	686	23	100.00	0	0	0.00	22.00	13.04	0.00	6.16	0.00	1	GBP
186498	13832	686	23	100.00	0	0	0.00	22.00	13.04	0.00	6.16	0.00	1	GBP
186499	13832	686	23	100.00	0	0	0.00	88.00	60.56	0.00	24.64	0.00	1	GBP
186500	13832	686	23	100.00	0	0	0.00	28.00	17.36	0.00	7.84	0.00	1	GBP
186501	13832	686	23	100.00	0	0	0.00	23.00	13.76	0.00	6.44	0.00	1	GBP
186502	13832	686	23	100.00	0	0	0.00	23.00	13.76	0.00	6.44	0.00	1	GBP
186503	13832	686	23	100.00	0	0	0.00	23.00	13.76	0.00	6.44	0.00	1	GBP
186504	13832	686	23	100.00	0	0	0.00	92.00	63.44	0.00	25.76	0.00	1	GBP
185814	13994	686	20	100.00	0	0	0.00	199.00	131.93	0.00	39.80	0.00	1	GBP
185815	13994	686	20	100.00	0	0	0.00	189.00	135.99	0.00	37.80	0.00	1	GBP
185816	13994	686	20	100.00	0	0	0.00	199.00	131.93	0.00	39.80	0.00	1	GBP
185817	13994	686	20	100.00	0	0	0.00	189.00	135.99	0.00	37.80	0.00	1	GBP
185730	13997	686	20	100.00	0	0	0.00	219.00	117.60	0.00	43.80	0.00	1	GBP
185731	13997	686	20	100.00	0	0	0.00	209.00	115.15	0.00	41.80	0.00	1	GBP
185732	13997	686	20	100.00	0	0	0.00	225.00	122.40	0.00	45.00	0.00	1	GBP
185733	13997	686	20	100.00	0	0	0.00	215.00	119.95	0.00	43.00	0.00	1	GBP
186374	13805	686	28	100.00	0	0	0.00	42.00	28.44	0.00	11.76	0.00	1	GBP
185892	14012	686	20	100.00	0	0	0.00	240.00	133.05	0.00	48.00	0.00	1	GBP
185893	14012	686	20	100.00	0	0	0.00	220.00	117.05	0.00	44.00	0.00	1	GBP
185894	14012	686	20	100.00	0	0	0.00	230.00	125.05	0.00	46.00	0.00	1	GBP
185895	14012	686	20	100.00	0	0	0.00	230.00	125.05	0.00	46.00	0.00	1	GBP
185896	14012	686	20	100.00	0	0	0.00	245.00	137.06	0.00	49.00	0.00	1	GBP
185897	14012	686	20	100.00	0	0	0.00	225.00	121.06	0.00	45.00	0.00	1	GBP
185898	14012	686	20	100.00	0	0	0.00	235.00	129.06	0.00	47.00	0.00	1	GBP
185899	14012	686	20	100.00	0	0	0.00	235.00	129.06	0.00	47.00	0.00	1	GBP
185920	14006	686	20	100.00	0	0	0.00	265.00	165.00	0.00	53.00	0.00	1	GBP
185921	14006	686	20	100.00	0	0	0.00	245.00	149.00	0.00	49.00	0.00	1	GBP
185922	14006	686	20	100.00	0	0	0.00	255.00	157.00	0.00	51.00	0.00	1	GBP
185923	14006	686	20	100.00	0	0	0.00	255.00	157.00	0.00	51.00	0.00	1	GBP
185924	14006	686	20	100.00	0	0	0.00	270.00	174.06	0.00	54.00	0.00	1	GBP
185925	14006	686	20	100.00	0	0	0.00	250.00	158.06	0.00	50.00	0.00	1	GBP
185926	14006	686	20	100.00	0	0	0.00	260.00	166.06	0.00	52.00	0.00	1	GBP
185927	14006	686	20	100.00	0	0	0.00	260.00	166.06	0.00	52.00	0.00	1	GBP
185948	14003	686	20	100.00	0	0	0.00	280.00	104.94	0.00	56.00	0.00	1	GBP
185949	14003	686	20	100.00	0	0	0.00	260.00	88.94	0.00	52.00	0.00	1	GBP
185950	14003	686	20	100.00	0	0	0.00	270.00	96.94	0.00	54.00	0.00	1	GBP
185951	14003	686	20	100.00	0	0	0.00	270.00	96.94	0.00	54.00	0.00	1	GBP
186985	13955	686	28	100.00	0	0	0.00	124.00	71.23	0.00	34.72	0.00	1	GBP
186996	13961	686	28	100.00	0	0	0.00	119.00	73.03	0.00	33.32	0.00	1	GBP
186997	13961	686	28	100.00	0	0	0.00	124.00	71.23	0.00	34.72	0.00	1	GBP
186998	13961	686	28	100.00	0	0	0.00	486.00	331.87	0.00	136.08	0.00	1	GBP
186678	13916	686	28	100.00	0	0	0.00	56.00	25.07	0.00	15.68	0.00	1	GBP
186679	13916	686	28	100.00	0	0	0.00	51.00	26.87	0.00	14.28	0.00	1	GBP
186680	13916	686	28	100.00	0	0	0.00	54.00	23.63	0.00	15.12	0.00	1	GBP
186681	13916	686	28	100.00	0	0	0.00	54.00	23.63	0.00	15.12	0.00	1	GBP
186682	13916	686	28	100.00	0	0	0.00	204.00	131.63	0.00	57.12	0.00	1	GBP
185868	14021	686	20	100.00	0	0	0.00	499.00	221.93	0.00	99.80	0.00	1	GBP
185869	14021	686	20	100.00	0	0	0.00	489.00	225.99	0.00	97.80	0.00	1	GBP
185870	14021	686	20	100.00	0	0	0.00	679.00	365.93	0.00	135.80	0.00	1	GBP
186744	13892	686	28	100.00	0	0	0.00	119.00	46.25	0.00	33.32	0.00	1	GBP
186745	13892	686	28	100.00	0	0	0.00	109.00	54.75	0.00	30.52	0.00	1	GBP
186746	13892	686	28	100.00	0	0	0.00	114.00	42.65	0.00	31.92	0.00	1	GBP
186747	13892	686	28	100.00	0	0	0.00	114.00	42.65	0.00	31.92	0.00	1	GBP
186748	13892	686	28	100.00	0	0	0.00	446.00	281.69	0.00	124.88	0.00	1	GBP
186768	13904	686	28	100.00	0	0	0.00	73.00	35.51	0.00	20.44	0.00	1	GBP
186769	13904	686	28	100.00	0	0	0.00	63.00	33.71	0.00	17.64	0.00	1	GBP
186770	13904	686	28	100.00	0	0	0.00	68.00	31.91	0.00	19.04	0.00	1	GBP
186771	13904	686	28	100.00	0	0	0.00	68.00	31.91	0.00	19.04	0.00	1	GBP
186772	13904	686	28	100.00	0	0	0.00	262.00	171.59	0.00	73.36	0.00	1	GBP
186773	13904	686	28	100.00	0	0	0.00	75.00	36.95	0.00	21.00	0.00	1	GBP
186774	13904	686	28	100.00	0	0	0.00	65.00	35.15	0.00	18.20	0.00	1	GBP
186775	13904	686	28	100.00	0	0	0.00	71.00	34.07	0.00	19.88	0.00	1	GBP
186776	13904	686	28	100.00	0	0	0.00	71.00	34.07	0.00	19.88	0.00	1	GBP
186777	13904	686	28	100.00	0	0	0.00	270.00	177.35	0.00	75.60	0.00	1	GBP
186819	13907	686	28	100.00	0	0	0.00	62.00	40.84	0.00	17.36	0.00	1	GBP
186820	13907	686	28	100.00	0	0	0.00	52.00	33.64	0.00	14.56	0.00	1	GBP
186821	13907	686	28	100.00	0	0	0.00	57.00	37.24	0.00	15.96	0.00	1	GBP
186822	13907	686	28	100.00	0	0	0.00	57.00	37.24	0.00	15.96	0.00	1	GBP
186823	13907	686	28	100.00	0	0	0.00	218.00	153.16	0.00	61.04	0.00	1	GBP
186824	13907	686	28	100.00	0	0	0.00	65.00	43.00	0.00	18.20	0.00	1	GBP
186825	13907	686	28	100.00	0	0	0.00	55.00	35.80	0.00	15.40	0.00	1	GBP
186826	13907	686	28	100.00	0	0	0.00	59.00	38.68	0.00	16.52	0.00	1	GBP
186827	13907	686	28	100.00	0	0	0.00	59.00	38.68	0.00	16.52	0.00	1	GBP
186828	13907	686	28	100.00	0	0	0.00	230.00	161.80	0.00	64.40	0.00	1	GBP
186895	13949	686	28	100.00	0	0	0.00	62.00	40.84	0.00	17.36	0.00	1	GBP
186896	13949	686	28	100.00	0	0	0.00	52.00	33.64	0.00	14.56	0.00	1	GBP
186897	13949	686	28	100.00	0	0	0.00	57.00	37.24	0.00	15.96	0.00	1	GBP
186898	13949	686	28	100.00	0	0	0.00	57.00	37.24	0.00	15.96	0.00	1	GBP
186899	13949	686	28	100.00	0	0	0.00	218.00	153.16	0.00	61.04	0.00	1	GBP
186900	13949	686	28	100.00	0	0	0.00	65.00	43.00	0.00	18.20	0.00	1	GBP
186901	13949	686	28	100.00	0	0	0.00	55.00	35.80	0.00	15.40	0.00	1	GBP
186902	13949	686	28	100.00	0	0	0.00	59.00	38.68	0.00	16.52	0.00	1	GBP
186903	13949	686	28	100.00	0	0	0.00	59.00	38.68	0.00	16.52	0.00	1	GBP
186904	13949	686	28	100.00	0	0	0.00	230.00	161.80	0.00	64.40	0.00	1	GBP
186967	13958	686	28	0.00	0	0	100.00	62.00	40.84	0.00	0.00	17.36	1	GBP
186968	13958	686	28	0.00	0	0	100.00	52.00	33.64	0.00	0.00	14.56	1	GBP
186969	13958	686	28	0.00	0	0	100.00	57.00	37.24	0.00	0.00	15.96	1	GBP
186970	13958	686	28	0.00	0	0	100.00	57.00	37.24	0.00	0.00	15.96	1	GBP
186971	13958	686	28	0.00	0	0	100.00	218.00	153.16	0.00	0.00	61.04	1	GBP
186972	13958	686	28	0.00	0	0	100.00	65.00	43.00	0.00	0.00	18.20	1	GBP
186973	13958	686	28	0.00	0	0	100.00	55.00	35.80	0.00	0.00	15.40	1	GBP
186974	13958	686	28	0.00	0	0	100.00	59.00	38.68	0.00	0.00	16.52	1	GBP
186975	13958	686	28	0.00	0	0	100.00	59.00	38.68	0.00	0.00	16.52	1	GBP
186976	13958	686	28	0.00	0	0	100.00	230.00	161.80	0.00	0.00	64.40	1	GBP
186986	13955	686	28	100.00	0	0	0.00	129.00	74.83	0.00	36.12	0.00	1	GBP
186987	13955	686	28	100.00	0	0	0.00	119.00	73.03	0.00	33.32	0.00	1	GBP
186988	13955	686	28	100.00	0	0	0.00	124.00	71.23	0.00	34.72	0.00	1	GBP
186989	13955	686	28	100.00	0	0	0.00	486.00	331.87	0.00	136.08	0.00	1	GBP
185760	13982	686	20	100.00	0	0	0.00	159.00	116.45	0.00	31.80	0.00	1	GBP
185761	13982	686	20	100.00	0	0	0.00	149.00	111.70	0.00	29.80	0.00	1	GBP
185762	13982	686	20	100.00	0	0	0.00	165.00	121.25	0.00	33.00	0.00	1	GBP
185763	13982	686	20	100.00	0	0	0.00	155.00	113.25	0.00	31.00	0.00	1	GBP
185780	15035	686	20	100.00	0	0	0.00	249.00	188.45	0.00	49.80	0.00	1	GBP
185781	15035	686	20	100.00	0	0	0.00	239.00	183.70	0.00	47.80	0.00	1	GBP
185782	15035	686	20	100.00	0	0	0.00	249.00	188.45	0.00	49.80	0.00	1	GBP
185783	15035	686	20	100.00	0	0	0.00	239.00	183.70	0.00	47.80	0.00	1	GBP
185838	15041	686	20	100.00	0	0	0.00	302.00	64.33	0.00	60.40	0.00	1	GBP
185839	15041	686	20	100.00	0	0	0.00	292.00	68.39	0.00	58.40	0.00	1	GBP
185840	15041	686	20	100.00	0	0	0.00	305.00	66.73	0.00	61.00	0.00	1	GBP
185841	15041	686	20	100.00	0	0	0.00	295.00	70.79	0.00	59.00	0.00	1	GBP
185826	15089	686	20	100.00	0	0	0.00	269.00	187.93	0.00	53.80	0.00	1	GBP
185827	15089	686	20	100.00	0	0	0.00	259.00	191.99	0.00	51.80	0.00	1	GBP
185828	15089	686	20	100.00	0	0	0.00	299.00	211.93	0.00	59.80	0.00	1	GBP
185829	15089	686	20	100.00	0	0	0.00	289.00	215.99	0.00	57.80	0.00	1	GBP
185853	15092	686	20	100.00	0	0	0.00	369.00	117.93	0.00	73.80	0.00	1	GBP
185854	15092	686	20	100.00	0	0	0.00	359.00	121.99	0.00	71.80	0.00	1	GBP
185855	15092	686	20	100.00	0	0	0.00	379.00	125.93	0.00	75.80	0.00	1	GBP
185856	15092	686	20	100.00	0	0	0.00	369.00	129.99	0.00	73.80	0.00	1	GBP
185744	15098	686	20	100.00	0	0	0.00	319.00	-45.50	0.00	63.80	0.00	1	GBP
185745	15098	686	20	100.00	0	0	0.00	309.00	-47.95	0.00	61.80	0.00	1	GBP
185746	15098	686	20	100.00	0	0	0.00	329.00	70.00	0.00	65.80	0.00	1	GBP
185747	15098	686	20	100.00	0	0	0.00	319.00	67.55	0.00	63.80	0.00	1	GBP
185958	15218	686	20	100.00	0	0	0.00	495.00	276.94	0.00	99.00	0.00	1	GBP
185959	15218	686	20	100.00	0	0	0.00	475.00	260.94	0.00	95.00	0.00	1	GBP
185960	15218	686	20	100.00	0	0	0.00	485.00	268.94	0.00	97.00	0.00	1	GBP
185961	15218	686	20	100.00	0	0	0.00	485.00	268.94	0.00	97.00	0.00	1	GBP
185934	15224	686	20	100.00	0	0	0.00	485.00	283.00	0.00	97.00	0.00	1	GBP
185935	15224	686	20	100.00	0	0	0.00	465.00	267.00	0.00	93.00	0.00	1	GBP
185936	15224	686	20	100.00	0	0	0.00	475.00	275.00	0.00	95.00	0.00	1	GBP
185937	15224	686	20	100.00	0	0	0.00	475.00	275.00	0.00	95.00	0.00	1	GBP
185938	15224	686	20	100.00	0	0	0.00	485.00	282.96	0.00	97.00	0.00	1	GBP
185939	15224	686	20	100.00	0	0	0.00	465.00	266.96	0.00	93.00	0.00	1	GBP
185940	15224	686	20	100.00	0	0	0.00	475.00	274.96	0.00	95.00	0.00	1	GBP
185941	15224	686	20	100.00	0	0	0.00	475.00	274.96	0.00	95.00	0.00	1	GBP
185906	15230	686	20	100.00	0	0	0.00	450.00	301.05	0.00	90.00	0.00	1	GBP
185907	15230	686	20	100.00	0	0	0.00	430.00	285.05	0.00	86.00	0.00	1	GBP
185908	15230	686	20	100.00	0	0	0.00	440.00	293.05	0.00	88.00	0.00	1	GBP
185909	15230	686	20	100.00	0	0	0.00	440.00	293.05	0.00	88.00	0.00	1	GBP
185910	15230	686	20	100.00	0	0	0.00	460.00	308.06	0.00	92.00	0.00	1	GBP
185911	15230	686	20	100.00	0	0	0.00	440.00	292.06	0.00	88.00	0.00	1	GBP
185912	15230	686	20	100.00	0	0	0.00	450.00	300.06	0.00	90.00	0.00	1	GBP
185913	15230	686	20	100.00	0	0	0.00	450.00	301.06	0.00	90.00	0.00	1	GBP
185871	14021	686	20	100.00	0	0	0.00	499.00	221.93	0.00	99.80	0.00	1	GBP
185872	14021	686	20	100.00	0	0	0.00	489.00	225.99	0.00	97.80	0.00	1	GBP
