ticket_id	reseller_id	resalecommission	channel_id	mec_end_date	tps_id	currency_code	clcproduct_id	ticketpriceschedule_id	resale_currency_level
88554	686	15.00	680	2025-12-30	444011	EUR	NULL	NULL	NULL
88554	686	15.00	680	2025-12-30	444012	EUR	NULL	NULL	NULL
88554	686	15.00	680	2025-12-30	444013	EUR	NULL	NULL	NULL
88554	686	15.00	680	2025-12-30	444014	EUR	NULL	NULL	NULL
88554	686	15.00	680	2025-12-30	444015	EUR	NULL	NULL	NULL
88554	686	15.00	680	2025-12-30	444016	EUR	NULL	NULL	NULL
88554	686	15.00	680	2025-12-30	444017	EUR	NULL	NULL	NULL
88554	686	15.00	680	2025-12-30	444018	EUR	NULL	NULL	NULL
88554	686	15.00	680	2025-12-30	444019	EUR	NULL	NULL	NULL
88554	686	15.00	680	2025-12-30	444020	EUR	NULL	NULL	NULL
88554	686	15.00	680	2025-12-30	444021	EUR	NULL	NULL	NULL
88554	686	15.00	680	2025-12-30	444022	EUR	NULL	NULL	NULL
88554	686	15.00	680	2025-12-30	444023	EUR	NULL	NULL	NULL
ticket_id	reseller_id	resalecommission	channel_id	mec_end_date	tps_id	currency_code	clcproduct_id	ticketpriceschedule_id	resale_currency_level
88555	686	15.00	680	2025-12-30	444024	EUR	NULL	NULL	NULL
88555	686	15.00	680	2025-12-30	444025	EUR	NULL	NULL	NULL
88555	686	15.00	680	2025-12-30	444026	EUR	NULL	NULL	NULL
88555	686	15.00	680	2025-12-30	444027	EUR	NULL	NULL	NULL
88555	686	15.00	680	2025-12-30	444028	EUR	NULL	NULL	NULL
88555	686	15.00	680	2025-12-30	444029	EUR	NULL	NULL	NULL
88555	686	15.00	680	2025-12-30	444030	EUR	NULL	NULL	NULL
88555	686	15.00	680	2025-12-30	444031	EUR	NULL	NULL	NULL
88555	686	15.00	680	2025-12-30	444032	EUR	NULL	NULL	NULL
88555	686	15.00	680	2025-12-30	444033	EUR	NULL	NULL	NULL
88555	686	15.00	680	2025-12-30	444034	EUR	NULL	NULL	NULL
88555	686	15.00	680	2025-12-30	444035	EUR	NULL	NULL	NULL
88555	686	15.00	680	2025-12-30	444036	EUR	NULL	NULL	NULL
88555	686	15.00	680	2025-12-30	444037	EUR	NULL	NULL	NULL
ticket_id	reseller_id	resalecommission	channel_id	mec_end_date	tps_id	currency_code	clcproduct_id	ticketpriceschedule_id	resale_currency_level
88557	686	15.00	680	2025-12-30	444040	EUR	NULL	NULL	NULL
88557	686	15.00	680	2025-12-30	444041	EUR	NULL	NULL	NULL
88557	686	15.00	680	2025-12-30	444042	EUR	NULL	NULL	NULL
ticket_id	reseller_id	resalecommission	channel_id	mec_end_date	tps_id	currency_code	clcproduct_id	ticketpriceschedule_id	resale_currency_level
88559	686	15.00	680	2025-12-31	444047	EUR	NULL	NULL	NULL
88559	686	15.00	680	2025-12-31	444049	EUR	NULL	NULL	NULL
88559	686	15.00	680	2025-12-31	444051	EUR	NULL	NULL	NULL
88559	686	15.00	680	2025-12-31	444053	EUR	NULL	NULL	NULL
88559	686	15.00	680	2025-12-31	444055	EUR	NULL	NULL	NULL
88559	686	15.00	680	2025-12-31	444057	EUR	NULL	NULL	NULL
88559	686	15.00	680	2025-12-31	444059	EUR	NULL	NULL	NULL
88559	686	15.00	680	2025-12-31	444061	EUR	NULL	NULL	NULL
88559	686	15.00	680	2025-12-31	444063	EUR	NULL	NULL	NULL
88559	686	15.00	680	2025-12-31	444065	EUR	NULL	NULL	NULL
ticket_id	reseller_id	resalecommission	channel_id	mec_end_date	tps_id	currency_code	clcproduct_id	ticketpriceschedule_id	resale_currency_level
88560	686	15.00	680	2025-12-31	444067	EUR	NULL	NULL	NULL
88560	686	15.00	680	2025-12-31	444069	EUR	NULL	NULL	NULL
88560	686	15.00	680	2025-12-31	444071	EUR	NULL	NULL	NULL
88560	686	15.00	680	2025-12-31	444073	EUR	NULL	NULL	NULL
88560	686	15.00	680	2025-12-31	444075	EUR	NULL	NULL	NULL
88560	686	15.00	680	2025-12-31	444077	EUR	NULL	NULL	NULL
88560	686	15.00	680	2025-12-31	444079	EUR	NULL	NULL	NULL
88560	686	15.00	680	2025-12-31	444081	EUR	NULL	NULL	NULL
88560	686	15.00	680	2025-12-31	444083	EUR	NULL	NULL	NULL
88560	686	15.00	680	2025-12-31	444085	EUR	NULL	NULL	NULL
ticket_id	reseller_id	resalecommission	channel_id	mec_end_date	tps_id	currency_code	clcproduct_id	ticketpriceschedule_id	resale_currency_level
88561	686	15.00	680	2025-12-31	444087	EUR	NULL	NULL	NULL
88561	686	15.00	680	2025-12-31	444088	EUR	NULL	NULL	NULL
88561	686	15.00	680	2025-12-31	444090	EUR	NULL	NULL	NULL
88561	686	15.00	680	2025-12-31	444091	EUR	NULL	NULL	NULL
88561	686	15.00	680	2025-12-31	444093	EUR	NULL	NULL	NULL
88561	686	15.00	680	2025-12-31	444095	EUR	NULL	NULL	NULL
88561	686	15.00	680	2025-12-31	444096	EUR	NULL	NULL	NULL
88561	686	15.00	680	2025-12-31	444097	EUR	NULL	NULL	NULL
88561	686	15.00	680	2025-12-31	444099	EUR	NULL	NULL	NULL
88561	686	15.00	680	2025-12-31	444100	EUR	NULL	NULL	NULL
88561	686	15.00	680	2025-12-31	444101	EUR	NULL	NULL	NULL
88561	686	15.00	680	2025-12-31	444094	EUR	NULL	NULL	NULL
88561	686	15.00	680	2025-12-31	444098	EUR	NULL	NULL	NULL
ticket_id	reseller_id	resalecommission	channel_id	mec_end_date	tps_id	currency_code	clcproduct_id	ticketpriceschedule_id	resale_currency_level
88562	686	15.00	680	2025-12-31	444103	EUR	NULL	NULL	NULL
88562	686	15.00	680	2025-12-31	444104	EUR	NULL	NULL	NULL
88562	686	15.00	680	2025-12-31	444106	EUR	NULL	NULL	NULL
88562	686	15.00	680	2025-12-31	444107	EUR	NULL	NULL	NULL
88562	686	15.00	680	2025-12-31	444109	EUR	NULL	NULL	NULL
88562	686	15.00	680	2025-12-31	444110	EUR	NULL	NULL	NULL
88562	686	15.00	680	2025-12-31	444112	EUR	NULL	NULL	NULL
88562	686	15.00	680	2025-12-31	444113	EUR	NULL	NULL	NULL
88562	686	15.00	680	2025-12-31	444115	EUR	NULL	NULL	NULL
88562	686	15.00	680	2025-12-31	444116	EUR	NULL	NULL	NULL
88562	686	15.00	680	2025-12-31	444118	EUR	NULL	NULL	NULL
88562	686	15.00	680	2025-12-31	444119	EUR	NULL	NULL	NULL
88562	686	15.00	680	2025-12-31	444121	EUR	NULL	NULL	NULL
88562	686	15.00	680	2025-12-31	444122	EUR	NULL	NULL	NULL
88562	686	15.00	680	2025-12-31	444125	EUR	NULL	NULL	NULL
88562	686	15.00	680	2025-12-31	444127	EUR	NULL	NULL	NULL
88562	686	15.00	680	2025-12-31	444128	EUR	NULL	NULL	NULL
88562	686	15.00	680	2025-12-31	444130	EUR	NULL	NULL	NULL
88562	686	15.00	680	2025-12-31	444124	EUR	NULL	NULL	NULL
88562	686	15.00	680	2025-12-31	444131	EUR	NULL	NULL	NULL
ticket_id	reseller_id	resalecommission	channel_id	mec_end_date	tps_id	currency_code	clcproduct_id	ticketpriceschedule_id	resale_currency_level
88563	686	15.00	680	2025-12-31	444133	EUR	NULL	NULL	NULL
88563	686	15.00	680	2025-12-31	444135	EUR	NULL	NULL	NULL
88563	686	15.00	680	2025-12-31	444137	EUR	NULL	NULL	NULL
88563	686	15.00	680	2025-12-31	444139	EUR	NULL	NULL	NULL
88563	686	15.00	680	2025-12-31	444141	EUR	NULL	NULL	NULL
88563	686	15.00	680	2025-12-31	444143	EUR	NULL	NULL	NULL
88563	686	15.00	680	2025-12-31	444145	EUR	NULL	NULL	NULL
88563	686	15.00	680	2025-12-31	444147	EUR	NULL	NULL	NULL
88563	686	15.00	680	2025-12-31	444149	EUR	NULL	NULL	NULL
88563	686	15.00	680	2025-12-31	444151	EUR	NULL	NULL	NULL
ticket_id	reseller_id	resalecommission	channel_id	mec_end_date	tps_id	currency_code	clcproduct_id	ticketpriceschedule_id	resale_currency_level
88564	686	15.00	680	2025-12-31	444153	EUR	NULL	NULL	NULL
88564	686	15.00	680	2025-12-31	444155	EUR	NULL	NULL	NULL
88564	686	15.00	680	2025-12-31	444157	EUR	NULL	NULL	NULL
88564	686	15.00	680	2025-12-31	444159	EUR	NULL	NULL	NULL
88564	686	15.00	680	2025-12-31	444161	EUR	NULL	NULL	NULL
88564	686	15.00	680	2025-12-31	444163	EUR	NULL	NULL	NULL
88564	686	15.00	680	2025-12-31	444165	EUR	NULL	NULL	NULL
88564	686	15.00	680	2025-12-31	444167	EUR	NULL	NULL	NULL
88564	686	15.00	680	2025-12-31	444169	EUR	NULL	NULL	NULL
88564	686	15.00	680	2025-12-31	444171	EUR	NULL	NULL	NULL
ticket_id	reseller_id	resalecommission	channel_id	mec_end_date	tps_id	currency_code	clcproduct_id	ticketpriceschedule_id	resale_currency_level
88565	686	15.00	680	2025-12-31	444173	EUR	NULL	NULL	NULL
88565	686	15.00	680	2025-12-31	444175	EUR	NULL	NULL	NULL
88565	686	15.00	680	2025-12-31	444177	EUR	NULL	NULL	NULL
88565	686	15.00	680	2025-12-31	444179	EUR	NULL	NULL	NULL
88565	686	15.00	680	2025-12-31	444181	EUR	NULL	NULL	NULL
88565	686	15.00	680	2025-12-31	444183	EUR	NULL	NULL	NULL
88565	686	15.00	680	2025-12-31	444185	EUR	NULL	NULL	NULL
88565	686	15.00	680	2025-12-31	444187	EUR	NULL	NULL	NULL
88565	686	15.00	680	2025-12-31	444189	EUR	NULL	NULL	NULL
88565	686	15.00	680	2025-12-31	444191	EUR	NULL	NULL	NULL
ticket_id	reseller_id	resalecommission	channel_id	mec_end_date	tps_id	currency_code	clcproduct_id	ticketpriceschedule_id	resale_currency_level
88567	686	15.00	680	2025-12-30	444195	EUR	NULL	NULL	NULL
ticket_id	reseller_id	resalecommission	channel_id	mec_end_date	tps_id	currency_code	clcproduct_id	ticketpriceschedule_id	resale_currency_level
88568	686	15.00	680	2025-12-30	444196	EUR	NULL	NULL	NULL
ticket_id	reseller_id	resalecommission	channel_id	mec_end_date	tps_id	currency_code	clcproduct_id	ticketpriceschedule_id	resale_currency_level
