ticket_id,reseller_id,commission
43302,4525,15
43300,4525,15
43298,4525,15
43764,4525,15
43264,4525,15
37074,4525,15
43402,4525,15
65403,4525,15
38372,4525,15
65394,4525,15
69061,4525,15
72413,4525,15
83319,4525,15
36944,4525,15
36946,4525,15
39944,4525,15
43268,4525,15
