172429212591626	172429212591626001R	2	1	0	0, OAPI35_RFN	2
172429212591626	172429212591626001R	2	2	0	0, OAPI35_RFN	2
172429212591626	172429212591626001R	2	3	0	0, OAPI35_RFN	2
172429212591626	172429212591626001R	2	4	0	0, OAPI35_RFN	2
172429212591626	172429212591626001R	2	17	0	0, OAPI35_RFN	2
172429212591626	172429212591626002R	2	1	0	0, OAPI35_RFN	2
172429212591626	172429212591626002R	2	2	0	0, OAPI35_RFN	2
172429212591626	172429212591626002R	2	3	0	0, OAPI35_RFN	2
172429212591626	172429212591626002R	2	4	0	0, OAPI35_RFN	2
172429212591626	172429212591626002R	2	17	0	0, OAPI35_RFN	2
172538706498165	172538706498165001R	3	2	0	0, OAPI32_RFN, CSSCommission	2
172538706498165	172538706498165001R	3	3	0	0, OAPI32_RFN, CSSCommission	2
172538706498165	172538706498165001R	3	17	0	0, OAPI32_RFN, CSSCommission	2
172538706498165	172538706498165002R	3	2	0	0, OAPI32_RFN, CSSCommission	2
172538706498165	172538706498165002R	3	3	0	0, OAPI32_RFN, CSSCommission	2
172538706498165	172538706498165002R	3	17	0	0, OAPI32_RFN, CSSCommission	2
172538706498165	172538706498165003R	3	2	0	0, OAPI32_RFN, CSSCommission	2
172538706498165	172538706498165003R	3	3	0	0, OAPI32_RFN, CSSCommission	2
172538706498165	172538706498165003R	3	17	0	0, OAPI32_RFN, CSSCommission	2
172538706498165	172538706498165004R	3	2	0	0, OAPI32_RFN, CSSCommission	2
172538706498165	172538706498165004R	3	3	0	0, OAPI32_RFN, CSSCommission	2
172538706498165	172538706498165004R	3	17	0	0, OAPI32_RFN, CSSCommission	2
172753946911029	172753946911029001R	2	2	0	0, CSSCommission	2
172753946911029	172753946911029001R	2	3	0	0, CSSCommission	2
172753946911029	172753946911029001R	2	17	0	0, CSSCommission	2
172753946911029	172753946911029002R	2	2	0	0, CSSCommission	2
172753946911029	172753946911029002R	2	3	0	0, CSSCommission	2
172753946911029	172753946911029002R	2	17	0	0, CSSCommission	2
172753946911029	172753946911029003R	2	2	0	0, CSSCommission	2
172753946911029	172753946911029003R	2	3	0	0, CSSCommission	2
172753946911029	172753946911029003R	2	17	0	0, CSSCommission	2
172753946911029	172753946911029004R	2	2	0	0, CSSCommission	2
172753946911029	172753946911029004R	2	3	0	0, CSSCommission	2
172753946911029	172753946911029004R	2	17	0	0, CSSCommission	2
172038720115981	172038720115981001R	2	1	0	0, CSS_RFN	2
172038720115981	172038720115981001R	2	2	0	0, CSS_RFN	2
172038720115981	172038720115981001R	2	3	0	0, CSS_RFN	2
172038720115981	172038720115981001R	2	4	0	0, CSS_RFN	2
172038720115981	172038720115981001R	2	17	0	0, CSS_RFN	2
172038720115981	172038720115981002R	2	1	0	0, CSS_RFN	2
172038720115981	172038720115981002R	2	2	0	0, CSS_RFN	2
172038720115981	172038720115981002R	2	3	0	0, CSS_RFN	2
172038720115981	172038720115981002R	2	4	0	0, CSS_RFN	2
172038720115981	172038720115981002R	2	17	0	0, CSS_RFN	2
172504570122466	172504570122466001R	2	1	0	0, CSS_RFN	2
172504570122466	172504570122466001R	2	2	0	0, CSS_RFN	2
172504570122466	172504570122466001R	2	3	0	0, CSS_RFN	2
172504570122466	172504570122466001R	2	4	0	0, CSS_RFN	2
172504570122466	172504570122466001R	2	17	0	0, CSS_RFN	2
172504570122466	172504570122466002R	2	1	0	0, CSS_RFN	2
172504570122466	172504570122466002R	2	2	0	0, CSS_RFN	2
172504570122466	172504570122466002R	2	3	0	0, CSS_RFN	2
172504570122466	172504570122466002R	2	4	0	0, CSS_RFN	2
172504570122466	172504570122466002R	2	17	0	0, CSS_RFN	2
172572447453719	172572447453719001R	2	1	0	0, CSS_RFN	2
172572447453719	172572447453719001R	2	2	0	0, CSS_RFN	2
172572447453719	172572447453719001R	2	3	0	0, CSS_RFN	2
172572447453719	172572447453719001R	2	4	0	0, CSS_RFN	2
172572447453719	172572447453719001R	2	17	0	0, CSS_RFN	2
172572447453719	172572447453719002R	2	1	0	0, CSS_RFN	2
172572447453719	172572447453719002R	2	2	0	0, CSS_RFN	2
172572447453719	172572447453719002R	2	3	0	0, CSS_RFN	2
172572447453719	172572447453719002R	2	4	0	0, CSS_RFN	2
172572447453719	172572447453719002R	2	17	0	0, CSS_RFN	2
172461093621840	172461093621840001R	2	2	0	0, CSSCommission	2
172461093621840	172461093621840001R	2	3	0	0, CSSCommission	2
172461093621840	172461093621840001R	2	17	0	0, CSSCommission	2
172461093621840	172461093621840002R	2	2	0	0, CSSCommission	2
172461093621840	172461093621840002R	2	3	0	0, CSSCommission	2
172461093621840	172461093621840002R	2	17	0	0, CSSCommission	2
171976810897942	171976810897942001R	3	2	0	0, VIATOR_RFN, CSSCommission	2
171976810897942	171976810897942001R	3	3	0	0, VIATOR_RFN, CSSCommission	2
171976810897942	171976810897942001R	3	17	0	0, VIATOR_RFN, CSSCommission	2
171976810897942	171976810897942002R	3	2	0	0, VIATOR_RFN, CSSCommission	2
171976810897942	171976810897942002R	3	3	0	0, VIATOR_RFN, CSSCommission	2
171976810897942	171976810897942002R	3	17	0	0, VIATOR_RFN, CSSCommission	2
171976810897942	171976810897942003R	3	2	0	0, VIATOR_RFN, CSSCommission	2
171976810897942	171976810897942003R	3	3	0	0, VIATOR_RFN, CSSCommission	2
171976810897942	171976810897942003R	3	17	0	0, VIATOR_RFN, CSSCommission	2
171976810897942	171976810897942004R	3	2	0	0, VIATOR_RFN, CSSCommission	2
171976810897942	171976810897942004R	3	3	0	0, VIATOR_RFN, CSSCommission	2
171976810897942	171976810897942004R	3	17	0	0, VIATOR_RFN, CSSCommission	2
171976810897942	171976810897942005R	3	2	0	0, VIATOR_RFN, CSSCommission	2
171976810897942	171976810897942005R	3	3	0	0, VIATOR_RFN, CSSCommission	2
171976810897942	171976810897942005R	3	17	0	0, VIATOR_RFN, CSSCommission	2
171976810897942	171976810897942006R	3	2	0	0, VIATOR_RFN, CSSCommission	2
171976810897942	171976810897942006R	3	3	0	0, VIATOR_RFN, CSSCommission	2
171976810897942	171976810897942006R	3	17	0	0, VIATOR_RFN, CSSCommission	2
172005871295052	172005871295052001R	2	2	0	0, CSSCommission	2
172005871295052	172005871295052001R	2	3	0	0, CSSCommission	2
172005871295052	172005871295052001R	2	17	0	0, CSSCommission	2
172072638168476	172072638168476001R	2	2	0	0, CSSCommission	2
172072638168476	172072638168476001R	2	3	0	0, CSSCommission	2
172072638168476	172072638168476001R	2	17	0	0, CSSCommission	2
172072638168476	172072638168476002R	2	2	0	0, CSSCommission	2
172072638168476	172072638168476002R	2	3	0	0, CSSCommission	2
172072638168476	172072638168476002R	2	17	0	0, CSSCommission	2
172141762354452	172141762354452001R	3	2	0	0, VIATOR_RFN, CSSCommission	2
172141762354452	172141762354452001R	3	3	0	0, VIATOR_RFN, CSSCommission	2
172141762354452	172141762354452001R	3	17	0	0, VIATOR_RFN, CSSCommission	2
172141762354452	172141762354452002R	3	2	0	0, VIATOR_RFN, CSSCommission	2
172141762354452	172141762354452002R	3	3	0	0, VIATOR_RFN, CSSCommission	2
172141762354452	172141762354452002R	3	17	0	0, VIATOR_RFN, CSSCommission	2
172141762354452	172141762354452003R	3	2	0	0, VIATOR_RFN, CSSCommission	2
172141762354452	172141762354452003R	3	3	0	0, VIATOR_RFN, CSSCommission	2
172141762354452	172141762354452003R	3	17	0	0, VIATOR_RFN, CSSCommission	2
172141762354452	172141762354452004R	3	2	0	0, VIATOR_RFN, CSSCommission	2
172141762354452	172141762354452004R	3	3	0	0, VIATOR_RFN, CSSCommission	2
172141762354452	172141762354452004R	3	17	0	0, VIATOR_RFN, CSSCommission	2
172173945745195	172173945745195001R	2	2	0	0, CSSCommission	2
172173945745195	172173945745195001R	2	3	0	0, CSSCommission	2
172173945745195	172173945745195001R	2	17	0	0, CSSCommission	2
172173945745195	172173945745195002R	2	2	0	0, CSSCommission	2
172173945745195	172173945745195002R	2	3	0	0, CSSCommission	2
172173945745195	172173945745195002R	2	17	0	0, CSSCommission	2
172173945745195	172173945745195003R	2	2	0	0, CSSCommission	2
172173945745195	172173945745195003R	2	3	0	0, CSSCommission	2
172173945745195	172173945745195003R	2	17	0	0, CSSCommission	2
172306527615793	172306527615793001R	2.1	2	0	0, SCAN_TB, CSSCommission	2
172306527615793	172306527615793001R	2.1	3	0	0, SCAN_TB, CSSCommission	2
172306527615793	172306527615793001R	2.1	17	0	0, SCAN_TB, CSSCommission	2
172384285525363	172384285525363001R	2	2	0	0, CSSCommission	2
172384285525363	172384285525363001R	2	3	0	0, CSSCommission	2
172384285525363	172384285525363001R	2	17	0	0, CSSCommission	2
172384285525363	172384285525363002R	2	2	0	0, CSSCommission	2
172384285525363	172384285525363002R	2	3	0	0, CSSCommission	2
172384285525363	172384285525363002R	2	17	0	0, CSSCommission	2
172660065822665	172660065822665001R	2.1	2	0	0, TP_SCAN_OWN_3_1, CSSCommission	2
172660065822665	172660065822665001R	2.1	3	0	0, TP_SCAN_OWN_3_1, CSSCommission	2
172660065822665	172660065822665001R	2.1	17	0	0, TP_SCAN_OWN_3_1, CSSCommission	2
172660065822665	172660065822665002R	2.1	2	0	0, TP_SCAN_OWN_3_1, CSSCommission	2
172660065822665	172660065822665002R	2.1	3	0	0, TP_SCAN_OWN_3_1, CSSCommission	2
172660065822665	172660065822665002R	2.1	17	0	0, TP_SCAN_OWN_3_1, CSSCommission	2
172812630912701	172812630912701001R	2	2	0	0, CSSCommission	2
172812630912701	172812630912701001R	2	3	0	0, CSSCommission	2
