173193645892097,13829,328810,28,818
173197324328471,14495,285388,28,818
173209945051142,14159,362453,830,7904
171005534179743,13928,339734,10,722
171005534179743,13928,339735,10,722
171333090314380,23158,339751,12,457
171447063932148,13799,339247,830,8423
171447063932148,13799,339248,830,8423
171493508689401,15659,339274,10,722
171568367108962,13928,339734,10,722
171678956908164,67436,349433,830,8756
171706740101861,0,0,517,5960
171706740101861,13928,339734,517,5960
171748785969314,24857,328765,10,722
171758845160266,59337,336471,12,457
171777910129042,13826,272822,10,722
171816997263098,22578,339549,830,44587
171816997263098,22578,339551,830,44587
171937521115429,23158,339751,156,2648
171958807365492,13829,328810,1430,27476
171961133135349,13829,328810,30,405
172064725647233,13829,328810,1430,27476
172070737953470,13829,328805,830,8756
172089040022971,13928,339734,10,722
172089040022971,13928,339735,10,722
172102722216830,13829,328805,156,2648
172211449819232,13829,328810,30,405
172212610113512,22584,339940,10,722
172255240025842,23158,339754,517,5960
172330962884984,13829,328810,12,457
172347905652159,13928,339734,830,9125
172388991464931,13904,339891,12,457
172388991464931,13904,339892,12,457
172420034301193,15605,339946,10,722
172420034301193,15605,339949,10,722
172424810309576,59340,342020,12,457
172431650644159,59436,284478,12,457
172462517696518,22584,339940,10,722
172494074247297,15590,339909,10,722
172494074247297,15590,339912,10,722
172498934302678,15569,411331,10,722
172537152595050,13829,328815,12,457
172537152595050,13829,328816,12,457
172550603940993,13928,339734,10,722
172588187893323,24857,328770,156,2648
172592432213404,67436,349433,517,5960
172613953045322,15605,339946,830,6278
172616780564406,15605,339946,10,722
172620352885285,13952,339759,10,722
172620352885285,13952,339760,10,722
172620352885285,13952,339762,10,722
172622687738607,61426,415014,830,14235
172633900964886,13829,328810,665,5957
172633900964886,13829,328811,665,5957
172634688931736,15605,339946,517,5960
172634688931736,15605,339947,517,5960
172635685873258,15605,339946,12,457
172635685873258,15605,339947,12,457
172650947687195,13928,339734,10,722
172666592354429,61426,415014,830,6458
172677317941167,22636,340110,1430,27476
172677317941167,22636,340111,1430,27476
172692516876847,13952,339759,12,457
172692516876847,13952,339760,12,457
172699068775528,24857,328765,14,686
172699068775528,24857,328766,14,686
172711662190572,15599,339927,10,722
172720045536077,24857,328765,1430,27476
172722668517477,15605,339946,10,722
172722668517477,15605,339947,10,722
172737400157725,22584,339940,10,722
172738007506507,24857,328770,665,5957
172739677357910,13928,339734,12,457
172745655851165,15605,339946,12,457
172761145957126,13952,339759,12,457
172764914618082,14165,358173,28,818
172770011530715,13829,328810,12,457
172770011530715,13829,328811,12,457
172771348369484,15605,339946,12,457
172776495535754,13829,328810,830,6458
172780225144498,14453,328700,10,722
172780321632004,13928,339734,10,722
172786388562874,15605,339946,517,5960
172789181843000,13829,328810,10,722
172804521414679,13928,339734,830,8423
172808058979404,13928,339734,10,722
172808058979404,13928,339737,10,722
172813468986240,13829,421818,1430,27476
172813468986240,13829,421819,1430,27476
172813636254182,22578,339555,10,722
172820898127054,13829,421818,12,457
172820898127054,13829,421819,12,457
172821971197972,24857,328765,28,818
172824489062792,13829,421818,12,457
172824489062792,13829,421819,12,457
172833510426454,22584,339940,12,457
172834029141975,13799,339250,10,722
172839495377834,13916,339528,517,5960
172842221611136,70902,339835,10,722
172843775142471,14162,421042,10,722
172844820477959,70902,428568,10,722
172864254570792,59436,284478,665,5957
172864986195947,24857,328765,665,5957
172864986195947,24857,328766,665,5957
172866069044180,13682,428253,830,8423
172874959970600,13829,328815,665,5957
172874959970600,13829,328816,665,5957
172882721349994,23158,428476,12,457
172891053894657,15605,339946,12,457
172895104691755,22584,339940,12,457
172895566440829,14162,421042,28,818
172896980220817,15599,339927,10,722
172900505060575,14162,421042,262,2899
172906643365426,61426,415014,830,6458
172907196618262,13682,428250,830,8423
172908855257828,52867,421037,830,8900
172908855257828,52867,421039,830,8900
172909353066232,13829,328815,665,5957
172909353066232,13829,328816,665,5957
172917383821268,13829,328810,517,5960
172920181896658,24857,328765,12,457
172920181896658,24857,328767,12,457
172923676097581,13829,328810,16,846
172925661116621,61426,337348,830,6458
172925925612601,24857,328765,1430,27476
172925925612601,24857,328766,1430,27476
172925934841058,24857,328760,12,457
172927220507340,13928,339734,10,722
172927722759036,61426,415014,10,722
172933075530609,61426,415014,10,722
172943641410512,22886,339225,262,2899
172943641410512,22886,339226,262,2899
172945433643881,13829,328810,665,5957
172948844222591,23158,428476,1430,27476
172951360193028,61395,414992,830,6458
172951712058846,70902,339835,10,722
172951760653302,13928,428466,10,722
172952542640657,61395,414992,830,6458
172954020053128,23158,339751,12,457
172954020053128,23158,339752,12,457
172954275614306,13928,339734,10,722
172961566710192,24857,328765,156,2648
172961785476325,13928,339734,10,722
172977106391680,13829,421818,517,5960
172977106391680,13829,421818,517,5963
172978172809071,13829,421818,830,6458
172978172809071,13829,421819,830,6458
172979831933400,14162,421042,28,818
172981784480227,13928,339734,10,722
172995199554935,24857,328765,517,5960
173001827424869,13829,421818,665,5957
173001827424869,13829,421819,665,5957
173001868795752,22886,339225,12,457
173001868795752,22886,339228,12,457
173005121480027,14165,358173,28,818
173010717835290,15605,339946,12,457
173011433131041,13952,339759,10,722
173011433131041,13952,339760,10,722
173018674158277,13817,384498,830,14235
173018674158277,13817,384499,830,14235
173019177302077,14165,358173,28,818
173023141608388,24857,328765,12,457
173023141608388,24857,328766,12,457
173033050531582,22886,428445,830,44587
173037424930224,61395,414992,830,6458
173043123010043,22578,339549,12,457
173045208241583,13685,339231,10,722
173045208241583,13685,339232,10,722
173046541918341,14432,303565,830,7964
173046541918341,14432,303566,830,7964
173046965914230,13826,272822,10,722
173047620979385,15605,339946,12,457
173049391669060,52867,421037,830,41281
173051995759947,22578,339549,10,722
173052550419069,24857,328765,10,722
173053428385200,13952,339759,10,722
173061495930679,13832,428400,830,44587
173061495930679,13832,428401,830,44587
173062881259554,14231,366787,830,51661
173063053019332,22578,339549,830,6608
173063053019332,22578,339555,830,6608
173064819760890,13829,328810,12,457
173064819760890,13829,328812,12,457
173072260693606,13829,421818,12,457
173076673561745,40338,428262,830,30643
173076782687095,13829,328810,1430,27476
173079645048065,14432,303565,830,7220
173079722297932,14480,336994,830,7187
173079722297932,14480,336995,830,7187
173079722297932,17606,303483,830,7187
173079722297932,17606,303484,830,7187
173079964569324,15566,339897,830,6665
173081352549964,13829,421818,28,818
173089176397000,13817,384498,830,7439
173090870272153,14159,362456,830,28532
173093506721502,14165,358173,28,818
173093506721502,14165,358176,28,818
173096895754187,24857,328765,5021,49055
173097355329103,24924,303523,830,6875
173098571012680,15605,339946,12,457
173099530449883,13829,421818,830,6458
173099530449883,13829,421819,830,6458
173100535682102,24857,328765,665,5957
173101666170373,59436,284478,12,457
173103735439692,14162,421042,10,722
173103735439692,14162,421043,10,722
173108117146753,13829,421818,830,6458
173116912881888,15605,339946,517,5960
173119959153125,13829,328810,517,5960
173122986910368,14165,358173,28,818
173123532706531,22584,339940,12,457
173123655184598,14231,366787,830,51661
173123655184598,14231,366788,830,51661
173128857663427,14162,421042,30,405
173128857663427,14162,421044,30,405
173129806234317,70902,339835,10,722
173129806234317,70902,339836,10,722
173130788051186,13928,339734,10,722
173132222858117,13829,328810,12,457
173132434179870,14162,421042,830,8423
173132434179870,14162,421044,830,8423
173139840503365,13799,428292,830,6257
173140027551460,14162,421042,30,405
173140117467670,60608,342013,12,457
173140512442899,14231,366787,830,51661
173141159802828,13829,328810,10,722
173141159802828,13829,328811,10,722
173141465857160,13829,328810,12,457
173142067036021,15605,339950,517,5960
173143139617217,14159,362453,830,51944
173143139617217,14159,362454,830,51944
173145319159218,13685,428258,830,9029
173151667505259,13829,421818,1430,27476
173155918545580,13931,339573,10,722
173156133063003,15605,339946,12,457
173156133063003,15605,339947,12,457
173157192174666,13829,421818,830,6458
173157192174666,13829,421819,830,6458
173158514894710,14165,358173,28,818
173158514894710,14165,358177,28,818
173161678118402,15605,339946,12,457
170794378270031,13928,339734,10,722
171096952537750,24857,328765,10,722
171405336139598,15605,339946,1430,27476
171407646837422,13799,339250,10,722
173161787494528,22584,339940,12,457
173161832438232,13829,328810,12,457
173165167217956,24857,328765,30,405
173168793167223,14162,421042,10,722
173168793167223,14162,421043,10,722
173168866078867,13829,328810,12,457
173176403718593,14336,422862,830,8702
173177988270275,13829,328810,12,457
173178966963310,13928,339734,10,722
173181402080019,57039,339970,10,722
173181510335097,13928,339734,10,722
173185155010981,14159,362453,830,51661
173187426656536,13829,328810,517,5960
173188041533448,14162,421042,10,722
173188041533448,14162,421043,10,722
173189195993359,22622,340122,10,722
173189355231914,15605,339946,12,457
173189355231914,15605,339947,12,457
173198439755157,13928,339734,10,722
173198439755157,13928,339735,10,722
173200104829056,70902,339835,10,722
173202157329731,13931,339573,262,2899
173202235644177,14159,362453,830,7172
173205174806682,22886,339225,830,44587
173205174806682,22886,339226,830,44587
173209072061950,13829,328810,517,5960
173209074169789,15599,339927,10,722
173209074169789,15599,339930,10,722
173220078727297,13829,421823,10,722
173220078727297,13829,421825,10,722
173220818091372,22578,339549,10,722
173220818091372,22578,339551,10,722
173221010288338,13829,328810,30,405
173221443142455,24857,328765,156,2648
173221443142455,24857,328766,156,2648
171446145419344,13829,328810,830,6458
171460927851274,13928,339734,10,722
171629768198738,61426,337348,830,14235
171749439932945,13796,314401,830,44587
171749439932945,13796,314402,830,44587
171758895177578,60609,342165,12,457
171849290773438,13928,339734,10,722
171897149562373,13829,328810,14,686
171946934595296,13952,339759,12,457
171946934595296,13952,339760,12,457
171988525834141,13829,328810,30,405
172061048677472,13829,328815,830,6458
172096991118620,14453,328700,10,722
172103579050840,13796,314404,830,6257
172146026627452,14495,285388,10,722
172146026627452,14495,285389,10,722
172188016332258,13928,339734,10,722
172329260598967,15599,339927,262,2899
172349247542054,22584,339940,10,722
172352115933226,15659,339274,830,44587
172364917329303,24857,328770,830,6458
172364917329303,24857,328771,830,6458
172372611260587,13820,384501,830,6215
172389729518698,22578,339549,10,722
172433037463221,13829,328810,12,457
172465908219460,15599,339927,10,722
172465908219460,15599,339930,10,722
172479428687417,24857,328760,12,457
172510438910667,13829,328810,14,686
172560182114003,13829,328805,517,5960
172560182114003,13829,328805,830,6146
172560182114003,13829,328806,517,5960
172560182114003,13829,328806,830,6146
172575125642462,22886,339225,10,722
172575125642462,22886,339228,10,722
172575125642462,22886,428442,10,722
172575125642462,22886,428445,10,722
172594280407470,15590,339912,10,722
172594280407470,15590,428508,10,722
172596211464690,54475,340978,12,457
172597565926022,13928,339734,10,722
172614708817853,13829,328810,830,6458
172627741664329,15605,339946,10,722
172630922262189,13829,328810,517,5960
172648021780614,13829,328810,830,6215
172648021780614,13829,328811,830,6215
172652235466772,22886,339225,10,722
172652235466772,22886,339228,10,722
172667205917585,23158,339751,12,457
172667445657722,13928,339737,10,722
172670892154285,15605,339946,10,722
172672910205710,24857,328770,5021,49055
172693217946864,22584,339940,12,457
172708870790824,13928,339734,830,6278
172730104678786,15605,339946,10,722
172730807670373,13928,339734,10,722
172730807670373,13928,339737,10,722
172756854037473,13931,339576,517,5960
172756854037473,13931,339577,517,5960
172757414156956,13928,339737,10,722
172768845517014,13829,421823,665,5957
172768845517014,13829,421824,665,5957
172772836864911,14165,358173,28,818
172777203563216,24857,328770,12,457
172777203563216,24857,328771,12,457
172794700378169,13829,328810,156,2648
172797028783247,13829,421818,830,6458
172797028783247,13829,421819,830,6458
172813968014602,14162,421042,28,818
172816643798831,22886,339228,10,722
172821197103338,13829,328805,517,5960
172822385506952,13928,339734,10,722
172824527264402,14453,328700,12,457
172825305099771,15569,427011,10,722
172829344585006,13829,421818,830,6458
172830220243639,13829,328810,1430,27476
172830220243639,13829,328811,1430,27476
172832384663508,13829,421818,28,818
172832384663508,13829,421819,28,818
172832685819948,22886,339228,10,722
172834953628036,13928,428466,10,722
172845818340213,13829,328815,665,5957
172847713057776,13829,421818,30,405
172851188263777,13928,428463,10,722
172859523727769,60608,342013,12,457
172864681391160,15599,428520,830,8423
172868813819386,13829,328810,12,457
172881381548084,13829,328815,665,5957
172885418570084,13829,421818,28,818
172885418570084,13829,421819,28,818
172886718845552,70902,339835,10,722
172889213151937,22584,339940,10,722
172889947475172,24857,328765,30,405
172890479500386,13829,328810,665,5957
172892403668943,13685,339231,830,9125
172892403668943,13928,339734,830,9125
172897844343832,13829,328810,830,6458
172899557431389,13829,328810,156,2648
172900220590850,13829,328810,830,8756
172910136619181,13829,328810,830,6179
172924427883947,60609,415013,12,457
172926692641291,13829,421818,12,457
172927889623071,24857,328765,12,457
172932156614605,24857,328765,12,457
172933876602812,13829,328810,665,5957
172933876602812,13829,328811,665,5957
172935368579255,14162,421042,28,818
172935671252485,13829,328810,665,5957
172936418251219,22578,339549,10,722
172936818758298,24857,328765,12,457
172936975172682,13829,421818,12,457
172940063609806,14159,362453,517,5960
172940063609806,14159,362454,517,5960
172944297873928,22578,339549,10,722
172944297873928,22578,339555,10,722
172964457358986,70902,339835,12,457
172964457358986,70902,350996,12,457
172965335552955,13928,339734,830,44587
172969215226792,13817,384500,830,6929
172969215226792,14159,362453,830,6929
172969215226792,14159,362454,830,6929
172969215226792,14228,428821,830,6929
172969215226792,14228,428822,830,6929
172969215226792,50601,303546,830,6929
172969215226792,50601,303547,830,6929
172976266839782,24857,328765,665,5957
172978629590434,70902,428568,10,722
172978629590434,70902,428569,10,722
172978629590434,70902,428571,10,722
172978693112846,14504,407857,28,818
172980276826358,70902,428571,10,722
172986397753589,13829,328810,665,5957
172988894257030,70902,428568,10,722
172989414957779,24857,328765,12,457
172995266200457,14504,407857,28,818
172995266200457,14504,407858,28,818
173002892362300,13829,328810,665,5957
173002892362300,13829,328811,665,5957
173004114706683,22886,339225,12,457
173004114706683,22886,339228,12,457
173005907452101,15605,339946,10,722
173006114048905,23158,339751,12,457
173006167648531,13826,272822,830,44371
173009134912068,13928,339734,10,722
173012830706243,13928,339737,10,722
173013180419119,24857,328765,12,457
173013534615284,13685,339231,830,9125
173016818367007,13799,339247,517,5960
173016818367007,13799,339247,830,6473
173016818367007,13799,339250,517,5960
173016818367007,13799,339250,830,6473
173021884284940,22578,339549,10,722
173021884284940,22578,339555,10,722
173022470894118,24857,328765,30,405
173025513267376,13826,272822,10,722
173027622508587,14162,421042,28,818
173027622508587,14162,421043,28,818
173028412922905,13829,328810,1430,27476
173028412922905,13829,328811,1430,27476
173028760104549,13829,421818,830,44629
173029704846278,13829,421818,28,818
173030972302176,13829,328810,10,722
173030972302176,13829,328811,10,722
173031581426295,15605,339946,12,457
173036678592471,13931,339573,262,2899
173036678592471,13931,339574,262,2899
173037006621802,15569,428491,517,5963
173037006621802,15569,428494,517,5963
173037937832263,13928,339734,10,722
173037937832263,22578,339549,10,722
173040319274768,13829,328810,12,457
173040319274768,13829,328811,12,457
173041244630481,13829,328810,517,5960
173041244630481,13829,328811,517,5960
173047382614339,13829,421823,665,5957
173048959286444,23158,339751,12,457
173048959286444,23158,339753,12,457
173049772007983,13829,328810,12,457
173054118937002,14162,421042,10,722
173060755843683,15569,427014,10,722
173062865327598,14258,341099,830,7172
173065546082305,13829,328810,517,5960
173066714596201,14036,429737,10,722
173067425576689,13826,272822,10,722
173071062681104,60609,342165,12,457
173071535956053,13829,328810,665,5957
173072855184366,14258,341099,830,38814
173073029234689,14474,390154,830,48016
173073029234689,52867,421037,830,48016
173073555522264,13829,328810,12,457
173074017792946,14159,362456,830,48016
173074017792946,14480,336994,830,48016
173076669500558,15605,339946,12,457
173082271775543,14162,421044,10,722
173082872412791,24857,328765,12,457
173082872412791,24857,328766,12,457
173089859527993,13829,328810,12,457
173099022140933,61395,414992,830,6458
173099838918238,13829,328810,10,722
173099838918238,13829,328811,10,722
173114725646950,14153,387855,830,7205
173117879926165,13904,339891,12,457
173124905814792,13832,339497,30,405
173130706617239,13985,389625,262,2899
173136963767890,70902,339835,10,722
173136963767890,70902,339836,10,722
173138153222761,13928,339734,12,457
173138784462080,22886,339225,262,2899
173140299730874,22578,339549,517,5960
173140299730874,22578,339549,830,6989
173140299730874,22578,339555,517,5960
173140299730874,22578,339555,830,6989
173141966902384,14165,358173,28,818
173147969476216,13985,389625,262,2899
173147969476216,13985,389626,262,2899
173149486108620,14165,358173,830,7073
173150439420548,50595,303549,830,7772
173153659283730,13829,328810,517,5960
173153659283730,13829,328811,517,5960
173153659283730,13829,328813,517,5960
173157522510560,15605,339946,12,457
173157522510560,15605,339947,12,457
173157522510560,15605,339949,12,457
173160977915979,14159,362453,830,41281
173161665611081,14162,421042,30,405
173166304594919,13829,328810,28,818
173166899709256,13829,328810,665,5957
173169466366658,13931,428458,10,722
173176529957739,13829,328810,12,457
173176947415484,14162,421042,262,2899
173176947415484,14162,421043,262,2899
173189744934939,13928,339734,10,722
173189744934939,13928,339735,10,722
173194144187504,59337,336471,1304,13911
173194158653720,13829,421823,830,8900
173194158653720,13829,421824,830,8900
173195039402160,61395,414992,830,14235
173198288446959,23158,339751,12,457
173200659463836,15605,339946,12,457
173200659463836,15605,339950,12,457
173202769282055,13829,421818,830,6458
173202769282055,13829,421819,830,6458
173203986332358,22584,339940,12,457
173213220983951,70893,339824,1430,27476
173213220983951,70893,339825,1430,27476
173216014741127,14162,421042,30,405
173216738033282,22886,339225,12,457
173219448776157,70902,339835,12,457
173219894921715,61395,414992,830,6458
173221387286725,60608,342013,12,457
170744298036119,13928,339734,10,722
