visitor_group_no,ticket_booking_id,prepaid_ticket_id,version,ticket_id,tps_id,is_addon_ticket,is_refunded,quantity,price,order_currency_oroginal_price,order_currency_price,order_currency_code,admin_currency_code
171053083607824	171053083607824gvtew	171053083607824001	3	37318	356937	0	0	7	305.83	305.83	305.83	GBP	GBP
171075639029990	171075639029990xfnuw	171075639029990001	2	22495	355701	0	0	2	58.00	58.00	58.00	GBP	GBP
171154282586534	171154282586534bdntf	171154282586534001	3	62830	303888	0	0	5	231.70	231.70	231.70	GBP	GBP
171154282586534	171154282586534jignf	171154282586534006	3	62832	303892	0	0	5	231.70	231.70	231.70	GBP	GBP
171223345042642	171223345042642jhqrx	171223345042642001	2	25151	353129	0	0	3	120.00	120.00	120.00	GBP	GBP
171258759371046	171258759371046xvazu	171258759371046001	3	35051	343589	0	0	1	104.26	104.26	104.26	GBP	GBP
171318645195023	171318645195023zqofh	171318645195023001	3	37318	356937	0	0	3	134.73	134.73	134.73	GBP	GBP
171714632915423	171714632915423xfwpk	171714632915423001	2.1	3343	334445	0	0	4	132.00	132.00	132.00	GBP	GBP
171759139847204	171759139847204cymah	171759139847204001	3	35051	343589	0	0	2	254.30	254.30	254.30	GBP	GBP
172080515917922	172080515917922xailn	172080515917922001	3	59783	286694	0	0	1	302.58	302.58	302.58	GBP	GBP
172296074113914	172296074113914jegbp	172296074113914001	2	47145	374974	0	0	2	40.00	40.00	40.00	GBP	GBP
172354930993526	172354930993526admgl	172354930993526001	3	35051	343589	0	0	1	104.26	104.26	104.26	GBP	GBP
172405688304183	172405688304183tmbsd	172405688304183001	3	37280	385868	0	0	2	61.80	61.80	61.80	GBP	GBP
172475334635984	172475334635984votfe	172475334635984001	2.1	24453	359178	0	0	4	182.00	182.00	182.00	GBP	GBP
172832739760451	172832739760451voqdj	172832739760451001	3	35051	343589	0	0	4	386.84	386.84	386.84	GBP	GBP
173023384129377	173023384129377pyrlo	173023384129377001	2	22494	388921	0	0	4	100.00	100.00	100.00	GBP	GBP
172328655950718	172328655950718sktux	172328655950718005	4.3	62958	304686	0	0	2	939.80	939.80	939.80	GBP	GBP
