vt_group_no,transaction_id,hotel_id,ticketId,selected_date,version,admin_currency_code,quantity,saleprice,purchaseprice,commission,hgscommission,merchantcommission,salepriceDiscount,purchasepriceDiscount,commissionDiscount,hgscommissionDiscount,merchantcommissionDiscount
172424388652190	172424388652190001R	49383	3345	2024-09-07	1.1	EUR	2	88.00	75.68	12.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00
172434205234704	172434205234704001R	12664	62937	2024-09-19	1	GBP	2	690.00	536.00	115.92	57.40	0.00	0.00	0.00	0.00	0.00	0.00
172527712030818	172527712030818001R	35752	3343	2024-09-15	1.1	EUR	1	33.00	16.50	16.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00
172527712030818	172527712030818002R	35752	3343	2024-09-15	1.1	EUR	1	28.00	14.00	14.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
172606430505834	172606430505834001R	13926	47145	2024-09-16	1.1	EUR	2	80.00	68.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
172615086758840	172615086758840001R	13943	2999	2024-09-16	1	EUR	3	82.50	41.25	41.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
172622557836434	172622557836434001R	13904	47145	2024-09-16	1	EUR	1	40.00	33.60	6.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00
168552856699484	168552856699484001R	13759	46949	2024-02-14	1	USD	2	222.00	0.00	39.96	188.70	0.00	0.00	0.00	0.00	0.00	0.00
168821370449792	168821370449792001R	13810	3557	2024-01-30	1.4	EUR	2	92.00	78.20	16.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00
169001522280637	169001522280637001R	41083	3311	2024-01-19	1.1	USD	2	144.00	72.00	72.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
169685936949064	169685936949064001R	13724	3557	2023-12-09	1.2	EUR	4	184.00	156.40	33.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00
170506231045665	170506231045665001R	13898	47145	2024-02-14	1	EUR	2	80.00	72.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
170593826936299	170593826936299001R	14167	52619	2024-08-22	1	GBP	4	124.00	93.44	14.88	18.16	0.00	0.00	0.00	0.00	0.00	0.00
170921935331895	170921935331895001R	14167	74557	2024-07-25	1	GBP	2	597.48	454.62	71.68	83.12	0.00	0.00	0.00	0.00	0.00	0.00
170923290485621	170923290485621001R	13898	35051	2024-02-29	2	EUR	1	127.15	106.81	15.26	7.62	0.00	0.00	0.00	0.00	0.00	0.00
170923290485621	170923290485621002R	13898	35051	2024-02-29	2	EUR	2	217.44	182.66	26.08	13.04	0.00	0.00	0.00	0.00	0.00	0.00
171026788129161	171026788129161001R	44639	70642	2024-06-13	1.1	GBP	4	942.44	754.40	147.04	65.52	0.00	0.00	0.00	0.00	0.00	0.00
171053083607824	171053083607824001R	38214	37318	2024-03-23	2	EUR	6	269.46	229.02	48.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00
171053083607824	171053083607824007R	38214	37318	2024-03-23	2	EUR	1	36.38	30.92	6.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00
171075639029990	171075639029990001R	13898	22495	2024-03-22	1	EUR	2	58.00	52.20	5.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00
171154282586534	171154282586534001R	13897	62830	2024-05-28	2	GBP	5	216.85	151.20	31.20	39.65	0.00	0.00	0.00	0.00	0.00	0.00
171154282586534	171154282586534006R	13897	62832	2024-05-29	2	GBP	5	246.55	171.90	35.50	45.05	0.00	0.00	0.00	0.00	0.00	0.00
171223345042642	171223345042642001R	14106	25151	2024-07-22	1	EUR	3	120.00	73.80	24.00	0.00	22.20	0.00	0.00	0.00	0.00	0.00
171258759371046	171258759371046001R	41083	35051	2024-06-22	2	EUR	1	127.15	104.26	22.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00
171318645195023	171318645195023001R	13898	37318	2024-07-03	2	EUR	3	134.73	116.37	16.17	4.89	0.00	0.00	0.00	0.00	0.00	0.00
171714632915423	171714632915423001R	13760	3343	2024-06-04	1.1	EUR	4	132.00	66.00	66.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
171759139847204	171759139847204001R	13898	35051	2024-07-01	2	EUR	2	254.30	213.62	30.52	15.24	0.00	0.00	0.00	0.00	0.00	0.00
172080515917922	172080515917922001R	14127	59783	2024-07-17	2	GBP	1	369.00	277.74	66.42	24.84	0.00	0.00	0.00	0.00	0.00	0.00
172296074113914	172296074113914001R	14155	47145	2024-09-01	1	EUR	2	80.00	40.00	40.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
172328655950718	172328655950718005R	12991	62958	2024-09-12	3.3	GBP	2	1044.00	812.80	200.44	64.16	0.00	104.20	0.00	20.02	87.52	0.00
172354930993526	172354930993526001R	41083	35051	2024-09-18	2	EUR	1	127.15	104.26	22.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00
172405688304183	172405688304183001R	13898	37280	2024-09-17	2	EUR	2	61.80	50.54	7.42	5.08	0.00	0.00	0.00	0.00	0.00	0.00
172475334635984	172475334635984001R	13898	24453	2024-10-30	1.1	USD	1	32.00	28.80	3.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
172475334635984	172475334635984002R	13898	24453	2024-10-30	1.1	USD	3	150.00	135.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
172832739760451	172832739760451001R	14147	35051	2024-10-20	2	EUR	2	254.30	208.52	45.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00
172832739760451	172832739760451003R	14147	35051	2024-10-20	2	EUR	2	217.44	178.30	39.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00
173023384129377	173023384129377001R	38214	22494	2024-10-31	1	EUR	4	100.00	85.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
